law,mean_repeats,dataset,year,source,n_types,loglog_r2,csn_xmin,csn_alpha,csn_tail,tail_fraction,gof_p,gof_failed,lr_R,lr_normalized_R,lr_p,lr_at_bound,lr_mu,lr_sigma,lr_gap,error
zipf,1.0,2,2011,discovered,192,0.9343352694756611,1,2.11406431535607,192,1.0,0.95,0,0.22343153393425386,0.21386831639029152,0.8306497484270413,False,-383708.7478218825,522.919040843509,0.0003904498307747417,
zipf,1.0,2,2011,true,88,0.9682747632709314,2,1.9689617824484418,62,0.7045454545454546,0.42,0,-0.2805776418815936,-0.3372661950223133,0.7359162407943047,False,-8.462929649350155,3.149883841997055,4.187569402347435e-09,
zipf,1.0,2,2012,discovered,285,0.9427020323783547,1,2.040009869492823,285,1.0,0.5,0,0.13649969477538093,0.10413704163154748,0.9170605956776646,False,-213297.66649210546,403.9768676280911,0.0003598393896027119,
zipf,1.0,2,2012,true,94,0.9577255001017256,4,2.1331561883969106,50,0.5319148936170213,0.97,0,0.09180959325988569,0.4444878400064478,0.6566899184858397,False,-47385.5608893145,197.8996902651807,6.71272209729068e-05,
zipf,1.0,2,2013,discovered,231,0.9559309628849947,1,1.91703688271671,231,1.0,0.4,0,-1.9892539621290997,-1.07292870615948,0.2833031051384324,False,-10.93137847258538,3.314477550413219,6.204635383255663e-08,
zipf,1.0,2,2013,true,87,0.9426956516179928,5,2.2235635251183945,37,0.42528735632183906,0.88,0,-0.04618209791069994,-0.16366609326462161,0.869994011212391,False,-18.279958716442277,4.066835607059737,2.0516210952337133e-10,
zipf,1.0,2,2014,discovered,401,0.9533298715961857,1,1.9299140465754618,401,1.0,0.23,0,0.7684113120021898,0.44345574907789376,0.6574361196237826,False,-285056.19701294525,495.35540992322217,0.000903956730326172,
zipf,1.0,2,2014,true,99,0.96649612877528,10,2.072010516090567,29,0.29292929292929293,0.57,0,-0.14804058311586754,-0.36748567576931596,0.713256774645532,False,-3.6723943725169166,2.6356340280541617,4.5021286609880917e-07,
zipf,1.0,2,2015,discovered,513,0.9573776529758202,6,1.9423148734212086,105,0.2046783625730994,0.74,0,-0.32758206717183813,-0.46433066167075393,0.6424108594859967,False,-9.319600982834189,3.6423610162334166,1.36046139687096e-07,
zipf,1.0,2,2015,true,100,0.9665689090310778,8,2.0694235651174115,77,0.77,0.93,0,0.06676221281435524,0.46568530211598097,0.6414407744633777,False,-22016.642576246377,141.21382027557465,9.653033885115292e-06,
zipf,1.0,2,2016,discovered,414,0.9631624176317849,1,1.78360638664058,414,1.0,0.4,0,0.22158140143430494,0.11545895195355031,0.9080813544266808,False,-94610.91813500314,312.4351536486678,0.00016557224807911552,
zipf,1.0,2,2016,true,100,0.9593752006138316,6,1.9960701889395116,80,0.8,0.88,0,-0.2521412766686737,-0.4142426816039131,0.6786963865777144,False,-9.324581267829608,3.527465298855279,1.7174613731185673e-08,
zipf,1.0,2,2017,discovered,421,0.9620551930959804,1,1.7930412584973223,421,1.0,0.07,0,-1.7640276718901156,-0.7553826331174923,0.45001943051565807,False,-29.740739430963217,5.682165023685582,2.3267809865501476e-06,
zipf,1.0,2,2017,true,100,0.929882449648038,11,2.1287544255681308,47,0.47,0.65,0,-0.10459605022458929,-0.27539110672224104,0.7830157758490813,False,-8.456262713122905,3.286162371834286,9.064225992005959e-08,
zipf,1.0,3,2010,discovered,129,0.8882791324299911,1,2.3937922067787816,129,1.0,0.94,0,0.13368411663129232,0.21571968701858607,0.8292062544834392,False,-317765.69648228143,424.45090987591914,0.00017451798885304015,
zipf,1.0,3,2010,true,72,0.962787354396548,1,1.8764491510780903,72,1.0,0.41,0,-0.7404044455260332,-0.7014204293264703,0.48304067631630176,False,-10.753537746281129,3.3797894259481764,3.9564156395499595e-09,
zipf,1.0,3,2011,discovered,218,0.9328631944112363,2,2.3473140346500885,80,0.3669724770642202,0.61,0,0.16987329964385434,0.4016971488981334,0.687906923050975,False,-351019.5629340563,477.1125415468293,0.00022188358980201883,
zipf,1.0,3,2011,true,91,0.973872978151108,2,2.002868346634344,66,0.7252747252747253,0.86,0,-0.2691384903313362,-0.37302897172913196,0.7091268813835083,False,-14.011573867879036,3.797768797557624,1.294718572353304e-07,
zipf,1.0,3,2012,discovered,289,0.9426341442921784,1,2.0565809547888403,289,1.0,0.33,0,-0.014286547509714254,-0.010137358387811208,0.9919116967890859,False,-166135.76713047357,353.5736292667938,0.0005130376493980293,
zipf,1.0,3,2012,true,99,0.9387190998366969,3,2.07311800261932,77,0.7777777777777778,0.56,0,-0.11395195901295407,-0.288401062529838,0.7730397544862881,False,-70.8636986439167,7.932226570363085,0.0007578240706891393,
zipf,1.0,3,2013,discovered,250,0.9343818371471848,1,2.076662158380693,250,1.0,0.2,0,0.4892929330805247,0.411120339497518,0.6809842964724787,False,-291295.35789123306,463.795002517597,0.00047425731372641167,
zipf,1.0,3,2013,true,92,0.9640001470543973,3,2.0450248233629087,54,0.5869565217391305,0.71,0,-0.041203396754900146,-0.07998016892268052,0.9362530283425665,False,-16.502892206668903,4.117518697814955,5.707217667350051e-07,
zipf,1.0,3,2014,discovered,355,0.9464312549345189,1,1.9376951400845606,355,1.0,0.2,0,1.5892836793047298,1.0168233674142881,0.30923746377079486,False,-372577.20437808835,564.1362438779315,0.0011262121488471166,
zipf,1.0,3,2014,true,95,0.9572773314308621,6,2.0482580457566013,50,0.5263157894736842,0.63,0,-0.39398351633177375,-0.585348752613087,0.5583132398946969,False,-3.1172602105094223,2.4491898038759055,9.577888704370707e-09,
zipf,1.0,3,2015,discovered,480,0.963703931453321,1,1.7511164734220173,480,1.0,0.13,0,0.43468530974075037,0.2034377663192108,0.8387928836846867,False,-24333.860225575398,162.09631197862305,2.6471545425010845e-05,
zipf,1.0,3,2015,true,100,0.9604758013425727,13,2.0980546016865698,48,0.48,0.93,0,-0.05466780521654613,-0.19033276207480046,0.8490483824424007,False,-13.661133596672967,4.001001019341863,4.253253194974604e-06,
zipf,1.0,3,2016,discovered,414,0.9590829460190624,6,2.178962323421872,83,0.20048309178743962,0.82,0,-0.23806794299157463,-0.4132947204566065,0.6793906974929937,False,-7.7573359669222315,2.996403751564183,3.4608888199727517e-07,
zipf,1.0,3,2016,true,99,0.9704269160583874,5,1.9387716795291172,77,0.7777777777777778,0.83,0,-0.8031385907641897,-0.7875101055556325,0.43098331507382315,False,-2.692297506316304,2.4904139640587606,1.3360988759814063e-08,
zipf,1.0,3,2017,discovered,431,0.9577269227175258,6,2.1670842760505864,86,0.19953596287703015,0.47,0,-0.8622822079161971,-0.7681771192369068,0.44238196506344796,False,-1.623509738780121,1.9991260147984757,2.425565526209539e-09,
zipf,1.0,3,2017,true,100,0.9503921887252439,7,2.0433318058519716,61,0.61,0.64,0,-0.36521100479190505,-0.5312291708536264,0.5952599808224284,False,-4.234873407789518,2.69712566152205,3.60715546321444e-08,
zipf,1.0,4,2010,discovered,124,0.8934951844026209,1,2.2854668704202115,124,1.0,0.67,0,0.5717714336655855,0.794891338991298,0.42667671277397556,False,-243528.1913734563,387.41512551117165,0.000478617705994111,
zipf,1.0,4,2010,true,63,0.966112774776021,1,1.7959195283031728,63,1.0,0.04,0,-2.28521703246538,-1.2874571183684405,0.19793500675657238,False,-1.807165834330065,1.8956969438795852,1.5525927210546797e-09,
zipf,1.0,4,2011,discovered,214,0.9281059266750301,1,2.1836731908661178,214,1.0,0.48,0,-0.8545672144982532,-0.672313188213554,0.5013843356227576,False,-18.29952598177334,3.6237971403082323,2.8551880859595258e-09,
zipf,1.0,4,2011,true,91,0.9602140240926498,3,2.1718664526001823,43,0.4725274725274725,0.5,0,-0.2133162093952874,-0.34469469617515947,0.7303239058926617,False,-6.295088291762224,2.6277957378606787,1.6663221913404413e-09,
zipf,1.0,4,2012,discovered,280,0.9507422309282476,1,2.005545131002697,280,1.0,0.34,0,-0.376430558255219,-0.26587589910206516,0.790334786966235,False,-208800.45039930695,406.66828852439926,0.00041687089651532006,
zipf,1.0,4,2012,true,98,0.9656852713164854,3,2.0353687671376766,67,0.6836734693877551,0.92,0,-0.23973896964269548,-0.41984561345757426,0.6745982406349029,False,-15.915220373305264,4.0725826184184575,4.276301012851036e-06,
zipf,1.0,4,2013,discovered,276,0.9155194513745516,1,2.189278490540642,276,1.0,0.54,0,-0.032024035883490676,-0.031199225552087807,0.9751106575349318,False,-127693.11633984555,291.58459527703195,8.72435684868833e-05,
zipf,1.0,4,2013,true,91,0.9496559682961679,7,2.2246705738139587,22,0.24175824175824176,0.49,0,-0.03348649125137726,-0.14069724152570678,0.8881091243623006,False,-9.69692742105626,3.2114005781716615,9.196469363814685e-09,
zipf,1.0,4,2014,discovered,354,0.9655190204465465,1,1.888937503052822,354,1.0,0.14,0,-1.490969106670212,-0.82964232654052,0.40674103829864783,False,-141.37750136106558,11.356253794596896,0.006035127790937622,
zipf,1.0,4,2014,true,100,0.9706884060149926,4,1.9678909288436612,78,0.78,0.62,0,-0.13575764195429407,-0.21766600155788876,0.8276893553505071,False,-12.752279173442556,3.9397077659794273,1.9058205680266838e-07,
zipf,1.0,4,2015,discovered,499,0.9603591067913628,12,2.219397208912003,69,0.13827655310621242,0.72,0,-0.06760967827602027,-0.2056344670011158,0.8370764520790859,False,-12.486135276946621,3.63757016105566,1.1704230473696953e-08,
zipf,1.0,4,2015,true,100,0.9480508837223544,21,2.138284879774044,26,0.26,0.74,0,-0.03026839703298201,-0.14870038195932858,0.8817900598293271,False,-10.496462822129965,3.6307500600503158,1.0943684429776113e-06,
zipf,1.0,4,2016,discovered,424,0.9593402492842568,1,1.851863538515244,424,1.0,0.02,0,0.7831025037157335,0.4122688133495405,0.6801424045529605,False,-277973.4969974072,512.3534052486715,0.0007743005426164018,
zipf,1.0,4,2016,true,99,0.9327862298766749,10,2.1424891965257733,46,0.46464646464646464,0.97,0,-0.002532728144887919,-0.014036853344711069,0.9888005792115914,False,-34.32162716301069,5.712768806375208,0.0010333274528875336,
zipf,1.0,4,2017,discovered,450,0.9623374507484672,1,1.8103024856904446,450,1.0,0.03,0,0.278093857829413,0.1386844761703592,0.889699485767121,False,-142880.4912739558,377.1363005869272,0.0002721016744544613,
zipf,1.0,4,2017,true,100,0.9832581747644716,10,1.9847925631845118,43,0.43,0.25,0,-0.1738902004239411,-0.34329035505142624,0.7313800360025126,False,-4.940166796718808,2.9975249732277516,2.182179059673217e-08,
zipf,1.0,5,2010,discovered,138,0.8968262710497281,1,2.311781166908591,138,1.0,0.63,0,0.1642397175250372,0.22986533741304888,0.8181964118649787,False,-273445.7444870403,406.0247219938374,0.00023978356148290914,
zipf,1.0,5,2010,true,64,0.9622583562279805,2,2.1374707005111246,47,0.734375,0.78,0,-0.19129554366209378,-0.3393079437088605,0.7343777590299387,False,-13.08806428316703,3.431841820625163,9.870598205452552e-08,
zipf,1.0,5,2011,discovered,213,0.9367752212277108,1,2.0684273795595525,213,1.0,0.04,0,-0.5335520024933258,-0.4299850125677931,0.6672065434919021,False,-45.53322537487523,5.912282497516853,8.597774427698823e-05,
zipf,1.0,5,2011,true,89,0.9643905103997533,3,2.049599221172797,40,0.449438202247191,0.79,0,-0.49082326450463043,-0.6459452325667836,0.5183148245881923,False,-2.5079133414909682,2.1257286802743613,1.032233853948128e-09,
zipf,1.0,5,2012,discovered,261,0.9533666116658739,1,1.9331661670178755,261,1.0,0.0,0,-5.005163284875559,-1.7808785120940303,0.07493229968818237,False,-3.73142345918882,2.128070392248476,4.799858288606629e-10,
zipf,1.0,5,2012,true,94,0.9571546163380172,4,2.1492515739535776,47,0.5,0.91,0,-0.017118576557227483,-0.05531833331036234,0.955884856659622,False,-30.608954950055058,5.22821601590064,3.436738609252643e-07,
zipf,1.0,5,2013,discovered,200,0.9583721343768273,1,1.8916392620423792,200,1.0,0.27,0,-2.177945032760908,-1.1551323472727346,0.2480362336138694,False,-8.48997178733974,3.0244262558707744,2.305000634805765e-10,
zipf,1.0,5,2013,true,89,0.9698342925965968,3,2.011634681006675,48,0.5393258426966292,0.78,0,-0.26615567340267265,-0.42819704649962254,0.6685076664192774,False,-7.161922961246624,3.0063830928526456,3.3609211413931916e-08,
zipf,1.0,5,2014,discovered,358,0.9638818300986907,1,1.8236087596356736,358,1.0,0.04,0,-3.4915383545819694,-1.3553923440989637,0.17529258754508736,False,-11.76781063203087,3.64780394642507,3.5185621527489275e-08,
zipf,1.0,5,2014,true,98,0.9456748548196187,8,2.1378849029720364,43,0.4387755102040816,0.99,0,-0.008294457837385583,-0.040077606501398536,0.9680312548781633,False,-29.835842322372173,5.342263576620401,0.0005124226098587314,
zipf,1.0,5,2015,discovered,603,0.95148183001887,1,1.8355181616842289,603,1.0,0.0,0,2.3369901153482218,1.0564401962936731,0.2907671497196238,False,-207880.03935560543,447.8285951035837,0.0011402844902477227,
zipf,1.0,5,2015,true,100,0.9751241120058238,11,2.0876829286709544,61,0.61,0.99,0,-0.01645545390632197,-0.06572747582862021,0.9475947971584281,False,-25.522780544649258,5.161121954124765,0.0001876682048305156,
zipf,1.0,5,2016,discovered,422,0.9568214056933771,1,1.8017342177806568,422,1.0,0.01,0,0.045814719388879155,0.023038434038911773,0.9816196151474302,False,-158.670751594685,12.718502011476815,0.0057080514883409705,
zipf,1.0,5,2016,true,100,0.9370904039540683,7,2.0538923136052625,66,0.66,0.32,0,-0.2800453522960984,-0.45573341542733276,0.6485816899682577,False,-5.7708231432664405,2.933972816582366,4.380302698336891e-08,
zipf,1.0,5,2017,discovered,480,0.9602345685209202,1,1.8166415549041748,480,1.0,0.07,0,-0.2243376856011352,-0.10788213589796096,0.914089187896254,False,-353.56024115059654,18.731185842400535,0.0015800930747218445,
zipf,1.0,5,2017,true,100,0.9594392989537543,10,2.1108557790663673,50,0.5,0.86,0,-0.1127581928634962,-0.30394850637788395,0.7611671221246825,False,-8.994699665650694,3.370101805769121,2.542711285968835e-07,
zipf,1.0,6,2010,discovered,132,0.8809922334787144,1,2.461159396018876,132,1.0,0.94,0,-0.01940949318074514,-0.03151958935417681,0.9748551698602654,False,-171522.63354803296,304.4535603897987,8.362686094187666e-05,
zipf,1.0,6,2010,true,63,0.9655947634363274,2,2.112739148381412,36,0.5714285714285714,0.65,0,-0.3149492044754526,-0.5071667641245674,0.6120378129168191,False,-5.284568132545001,2.4234770523518807,2.0273205336707179e-10,
zipf,1.0,6,2011,discovered,174,0.949009180346993,2,2.1770040649931257,71,0.40804597701149425,0.7,0,0.22368157268633282,0.5126918260228333,0.6081669083658794,False,-307053.5752558527,478.71923346795484,0.00020174473502265755,
zipf,1.0,6,2011,true,78,0.9716005922653996,2,1.9570301071917653,57,0.7307692307692307,0.67,0,-0.6217134833228553,-0.6648083652176747,0.5061730715266091,False,-5.245366931770769,2.6550757872976414,4.05847799811454e-09,
zipf,1.0,6,2012,discovered,268,0.9341207419747196,1,2.0364722358155314,268,1.0,0.18,0,0.6371636330130999,0.5083320771550849,0.6112204780423829,False,-267191.1069300346,453.08762718386095,0.0004498073376453249,
zipf,1.0,6,2012,true,91,0.9679572013701313,3,1.9577078560356072,53,0.5824175824175825,0.42,0,-0.34435124305129694,-0.5586741845107179,0.5763841008063342,False,-7.220448941758425,3.116017172597216,1.0413998552394332e-09,
zipf,1.0,6,2013,discovered,279,0.9052317581667216,1,2.264037478755149,279,1.0,0.63,0,0.9026695743053441,0.651234895987453,0.5148948673263362,False,-618528.8245508679,622.6358716044347,0.001439521345673711,
zipf,1.0,6,2013,true,88,0.9461184753606738,3,2.148909195234704,53,0.6022727272727273,0.33,0,-0.3057970009739708,-0.5412757712988483,0.5883175178417362,False,-9.080757604902502,3.0486765974464625,2.0277354906284017e-08,
zipf,1.0,6,2014,discovered,333,0.9588796912204274,1,1.861666167530135,333,1.0,0.32,0,-0.41680441660563616,-0.24840339172271214,0.8038223095934361,False,-168.13035327680862,12.586579296569417,0.004324857855181108,
zipf,1.0,6,2014,true,100,0.9514275563891795,8,2.0790005025450182,40,0.4,0.88,0,-0.2103668804075829,-0.4234340674327528,0.671978593595698,False,-4.292342493481877,2.6824796392256887,4.063537062393152e-09,
zipf,1.0,6,2015,discovered,549,0.9595349262982668,1,1.7816822490932238,549,1.0,0.01,0,2.4904720885842515,1.1198344579161774,0.2627843124463184,False,-287112.0263246199,545.4265036332627,0.0016267507935481262,
zipf,1.0,6,2015,true,100,0.9793072873200342,8,1.9775332790850615,83,0.83,0.78,0,-0.33819614818949395,-0.4886847061470763,0.6250649330291278,False,-6.186101621449061,3.16549770618893,1.5509442619077163e-08,
zipf,1.0,6,2016,discovered,439,0.9589485760680099,1,1.8475221904106909,439,1.0,0.06,0,0.6150756069961751,0.3170625450891282,0.7511961444035145,False,-234182.96284757945,471.49534326352705,0.0005847733891641838,
zipf,1.0,6,2016,true,100,0.9167162137556414,7,2.154063854688887,70,0.7,0.61,0,-0.011312829372753797,-0.0774291191359625,0.9382821765908889,False,-10040.090884183526,91.50978558113924,4.1562088881619275e-07,
zipf,1.0,6,2017,discovered,440,0.9527254403488721,1,1.8077235704615435,440,1.0,0.01,0,0.9536647901261439,0.49261192870071124,0.6222868178061927,False,-75901.68923017659,275.41731047079236,0.00012551215877465438,
zipf,1.0,6,2017,true,100,0.9517685608530397,9,2.087758024364606,53,0.53,0.92,0,-0.11637027988103288,-0.2920079933772082,0.7702805123689395,False,-9.23103075143248,3.422349938776537,2.0664675446369074e-06,
zipf,1.0,7,2010,discovered,136,0.9132380371482319,1,2.198609406139554,136,1.0,0.2,0,-0.2535934512123097,-0.30674167017047815,0.7590400095308418,False,-140.45363362744618,9.674953354923272,0.0011870948876548937,
zipf,1.0,7,2010,true,63,0.9573730913315637,3,2.305482329663302,31,0.49206349206349204,0.57,0,0.07283274847431587,0.3406814241974238,0.7333434243423493,False,-155279.75405058882,329.44524477684064,6.0534721342264675e-05,
zipf,1.0,7,2011,discovered,197,0.9145040159238665,1,2.169292147685817,197,1.0,0.34,0,1.1710274655529935,1.2040938619274275,0.2285533020874525,False,-339513.5810789046,480.2975393040304,0.0009473690179220284,
zipf,1.0,7,2011,true,87,0.9543027996953498,3,2.1037916610939162,47,0.5402298850574713,0.38,0,-0.4353467003463103,-0.5916595603711929,0.5540785814583262,False,-3.6595411909465647,2.2806013448896305,2.930337927864457e-08,
zipf,1.0,7,2012,discovered,305,0.9553940426414702,1,1.9893975266410857,305,1.0,0.11,0,-1.4616015110729936,-0.9062962253793393,0.36477908286922567,False,-94.15947409352728,8.778293458736549,0.0010891109448607494,
zipf,1.0,7,2012,true,97,0.9615382328664737,3,2.1009226230319427,77,0.7938144329896907,0.63,0,-0.13782038104720984,-0.31632494276335044,0.7517558808203193,False,-39.308789682219206,5.914031739307125,3.112134817229162e-05,
zipf,1.0,7,2013,discovered,209,0.9384503548215326,1,1.9954823281187708,209,1.0,0.35,0,1.4809610779977707,1.221438796996307,0.221919925254494,False,-261249.94882227737,458.0723817724511,0.0011625138540694024,
zipf,1.0,7,2013,true,90,0.9566186462333064,3,2.0324753854020208,53,0.5888888888888889,0.75,0,-0.19557902291861184,-0.33861464592274276,0.7349000479192658,False,-10.220245359817074,3.4001388436379614,2.1893328039368498e-08,
zipf,1.0,7,2014,discovered,368,0.9611747095428821,1,1.8500834420788719,368,1.0,0.01,0,-2.121046271291073,-0.9476427753439154,0.3433113421486734,False,-22.00178517781513,4.745714092564925,9.772179510036949e-08,
zipf,1.0,7,2014,true,99,0.9479639144692305,4,1.9918635302995007,75,0.7575757575757576,0.29,0,-0.4168520729351777,-0.546838355940915,0.5844897892916279,False,-7.311927462934669,3.1459925511765126,6.488673420790292e-08,
zipf,1.0,7,2015,discovered,535,0.9633327131027781,1,1.782889343736584,535,1.0,0.01,0,-0.7255359054583899,-0.3056400038478809,0.7598787583987039,False,-105.55431151185687,10.53883874113882,0.009617665745736304,
zipf,1.0,7,2015,true,100,0.9734369932376677,10,2.0599356596816047,65,0.65,0.39,0,-0.10291040492725223,-0.2572672638253816,0.7969724617970615,False,-11.913620751731452,3.831437880713406,1.9772310224652756e-06,
zipf,1.0,7,2016,discovered,506,0.955766412480452,1,1.8556552254490601,506,1.0,0.02,0,3.7414092430641226,1.7766993278701402,0.07561772295556958,False,-440678.66315960075,644.3477030736899,0.0029516423910536105,
zipf,1.0,7,2016,true,100,0.9779574752112117,9,2.028412241328413,62,0.62,0.88,0,-0.21364693413122549,-0.39758522908960237,0.6909359503408986,False,-6.744237153856506,3.1809379705088636,5.688489750355075e-07,
zipf,1.0,7,2017,discovered,423,0.9575487697552815,1,1.8205216053573012,423,1.0,0.02,0,0.6274054457010507,0.3335429902265099,0.7387244439038683,False,-142580.4502067932,374.2971200349679,0.0002900395847973414,
zipf,1.0,7,2017,true,100,0.977213267925531,10,2.1109613357241885,46,0.46,0.79,0,-0.038966256538089716,-0.1439726104662621,0.8855220979567257,False,-15.194980471165586,4.100935340956001,4.949661388309323e-06,
zipf,1.0,8,2010,discovered,143,0.8838221770139593,1,2.3659979697261697,143,1.0,0.77,0,0.6404876642808202,0.8240183346977666,0.40992914023902505,False,-520271.2993805405,549.1121932320012,0.000612188483501086,
zipf,1.0,8,2010,true,71,0.9687047589139635,2,2.1853725982932937,43,0.6056338028169014,0.89,0,0.07102061696530138,0.2087561537036519,0.8346386014144348,False,-200631.31266999792,385.3971178701435,6.058928101992933e-05,
zipf,1.0,8,2011,discovered,190,0.9278164260874007,1,2.072105731442729,190,1.0,0.48,0,0.9721355198014741,0.9499592840083511,0.34213294154992435,False,-511484.4322206916,616.3705191965123,0.0007142716940506944,
zipf,1.0,8,2011,true,86,0.961790333579649,3,2.126892747927681,45,0.5232558139534884,0.92,0,-0.2215673721078888,-0.39286698550647414,0.6944177267810552,False,-7.502647970239662,2.867688262884011,2.165208456972323e-09,
zipf,1.0,8,2012,discovered,287,0.9406481690912317,1,2.030248885720196,287,1.0,0.67,0,0.9952361017141556,0.7498743058314497,0.4533304107602155,False,-416180.7975068934,567.4482268561378,0.0008988613908513798,
zipf,1.0,8,2012,true,91,0.9514452999882851,4,2.0791065944229774,51,0.5604395604395604,0.81,0,-0.14812887741487213,-0.306534759871113,0.7591975182019227,False,-10.648073199224415,3.445855310767595,5.167277095097234e-07,
zipf,1.0,8,2013,discovered,225,0.9566970985951916,2,2.137253292535308,97,0.4311111111111111,0.9,0,-0.201282919536242,-0.29982021302023504,0.7643142964466645,False,-23.19613693410123,4.42796568497732,5.560249292102526e-07,
zipf,1.0,8,2013,true,87,0.9597792457419417,3,2.109154424739681,52,0.5977011494252874,0.56,0,-0.11116146399954951,-0.2859515786926569,0.7749152082211497,False,-25.038944305368265,4.785949437433353,6.315490338693053e-06,
zipf,1.0,8,2014,discovered,313,0.9597197500685235,1,1.838173272060913,313,1.0,0.39,0,0.9897493462123865,0.6045089738053231,0.5455053048298235,False,-277916.6457960645,516.8712372354254,0.0007535450968134683,
zipf,1.0,8,2014,true,99,0.9485621111472459,4,1.9793982860713832,70,0.7070707070707071,0.87,0,-0.23571243833284594,-0.36392453367645156,0.7159143638130402,False,-9.460642024771602,3.4831492917692426,2.714824915983627e-07,
zipf,1.0,8,2015,discovered,481,0.9615301353421533,1,1.7406210572500027,481,1.0,0.0,0,-0.8013951771169161,-0.3310299313118329,0.7406218769977211,False,-48.478085064358034,7.4481161146801576,0.0006383173681570042,
zipf,1.0,8,2015,true,100,0.9652170529419454,10,2.014141616069403,64,0.64,0.63,0,-0.4781347478160116,-0.6023829276839445,0.5469192714966445,False,-2.4133026372261623,2.490658480014975,2.4578355350968195e-07,
zipf,1.0,8,2016,discovered,450,0.9544735905895902,1,1.835221319212531,450,1.0,0.01,0,0.3739605423822141,0.196948563117329,0.8438677899835172,False,-51283.8761789416,222.33761946249484,3.533433664415497e-05,
zipf,1.0,8,2016,true,100,0.949222172688442,8,2.1480072454691115,62,0.62,0.97,0,0.0492379640195848,0.40071507422751984,0.6886299111680516,False,-21812.94201343054,135.5899803768525,2.8987550649617333e-05,
zipf,1.0,8,2017,discovered,414,0.9521859642730056,12,2.2053854199244007,50,0.12077294685990338,0.75,0,-0.3601752513205989,-0.5377574301739578,0.5907445248337313,False,-1.4555206291781375,2.093581921286948,4.797783503818209e-09,
zipf,1.0,8,2017,true,99,0.9782939371599666,10,2.0759339444744622,55,0.5555555555555556,0.99,0,-0.12738917830615026,-0.2967965696726259,0.7666218245418186,False,-8.41314852391242,3.3540369921594864,6.754277706022549e-07,
zipf,1.0,9,2010,discovered,124,0.9190500389222511,1,2.2088866683813757,124,1.0,0.72,0,-0.09816426626191749,-0.13232237040997075,0.8947293139240615,False,-144783.88088671953,307.8487603392469,4.8541031901550014e-05,
zipf,1.0,9,2010,true,72,0.9684069703813536,2,1.982253149196803,37,0.5138888888888888,0.64,0,-0.47364823878500184,-0.5963207614572269,0.5509609640324031,False,-3.2942586880466727,2.2454381143593696,3.6240095369066694e-09,
zipf,1.0,9,2011,discovered,202,0.9263724125709397,1,2.1308761248977626,202,1.0,0.74,0,0.1443130236914869,0.1443366298214081,0.8852346547196759,False,-351152.55961427337,496.340893607384,0.0002783473264571512,
zipf,1.0,9,2011,true,85,0.9660512807066102,2,2.042614461174319,67,0.788235294117647,0.61,0,-0.3532810407704501,-0.45122898333569755,0.6518245225387598,False,-9.77594358066656,3.193435918685875,6.70645192712982e-08,
zipf,1.0,9,2012,discovered,267,0.9555832995403721,1,1.8936422418966559,267,1.0,0.67,0,0.5634038740341074,0.3971545911795998,0.6912534652703475,False,-288103.05436459393,508.5853726449233,0.0005186608132135007,
zipf,1.0,9,2012,true,99,0.9572985982524367,4,1.997377135594928,55,0.5555555555555556,0.91,0,-0.3214242184967162,-0.48543112067039024,0.6273705613212666,False,-5.875610357023851,2.9103676877217284,3.9977123833523365e-09,
zipf,1.0,9,2013,discovered,240,0.938481564632732,1,2.0989093065290825,240,1.0,0.99,0,0.2939610161921786,0.23593247632014042,0.8134850670501321,False,-104297.44845910661,274.5943106214417,0.0006480787196778692,
zipf,1.0,9,2013,true,94,0.959025858320574,3,2.1379323207987455,56,0.5957446808510638,0.72,0,-0.1215384360604852,-0.2839154338587473,0.7764751884849814,False,-22.820277804114312,4.526317635071254,7.87622354891937e-07,
zipf,1.0,9,2014,discovered,377,0.9555806302866524,1,1.9030875829367615,377,1.0,0.01,0,-1.1845310926355168,-0.6118671474740206,0.540625659072962,False,-42.736363762651884,6.280024987882905,8.67018877670489e-05,
zipf,1.0,9,2014,true,100,0.9417031227915086,7,2.167411251135859,46,0.46,0.62,0,-0.02473938495654071,-0.12033714044450293,0.9042160840488849,False,-30.94948316377983,5.332544387015233,0.00023153526913688438,
zipf,1.0,9,2015,discovered,589,0.9598946920381712,1,1.8424515498512457,589,1.0,0.13,0,1.9079168961197404,0.8382992813745912,0.40186263940454814,False,-344558.18756308034,573.9885962931371,0.0018549620845078607,
zipf,1.0,9,2015,true,100,0.9763898751993356,15,2.0659406927961625,41,0.41,0.83,0,-0.1860624292835107,-0.3988001928328437,0.6900404349641851,False,-3.6635720789878032,2.727701824500447,8.141586249621469e-08,
zipf,1.0,9,2016,discovered,426,0.9601135431118842,1,1.805705973796785,426,1.0,0.0,0,-0.9049895002973081,-0.41371489974911446,0.679082913863525,False,-51.498319992420264,7.315962492006554,7.245921665344213e-05,
zipf,1.0,9,2016,true,99,0.9558530680174058,10,2.12590122748349,51,0.5151515151515151,0.96,0,-0.03230118645382429,-0.11887962763560743,0.90537072208338,False,-18.345218377371122,4.39365320956908,4.445761049964858e-06,
zipf,1.0,9,2017,discovered,487,0.9599683735729865,1,1.8568110966158777,487,1.0,0.18,0,0.8561972131858315,0.41971295677434456,0.6746951586857106,False,-257576.51401855727,491.6774513107875,0.0009475410524828476,
