regime,law,mean_repeats,dataset,group,year,source,zipf_exponent,lognormal_sigma,geometric_tail,n_types,loglog_r2,csn_xmin,csn_alpha,csn_tail,tail_fraction,gof_p,gof_failed,lr_R,lr_normalized_R,lr_p,lr_at_bound,lr_mu,lr_sigma,lr_gap,error
finch,uniform,1.0,0,29,,discovered,1.0,1.0,0.05,48,0.8770622363890455,1.0,2.0724570210815068,48.0,1.0,0.11,0.0,-0.08740858947929042,-0.1546211689592939,0.8771199802870896,False,-13.842136794295737,3.367610244805018,7.937728696560953e-09,
finch,uniform,1.0,0,29,,true,1.0,1.0,0.05,10,0.795745401546355,9.0,2.982366817846377,10.0,1.0,0.12,0.0,-0.8087884754739925,-0.6782530902083825,0.49761123608348434,False,2.40608376958237,0.5014808109970484,1.8403056856186595e-12,
finch,uniform,1.0,1,0,,discovered,1.0,1.0,0.05,35,0.913847514319517,1.0,1.7034815269096564,35.0,1.0,0.02,0.0,-3.5239763194162084,-1.6966607271919574,0.08976082159557924,False,0.39026816090437033,1.2536098543295982,3.979039320256561e-13,
finch,uniform,1.0,1,0,,true,1.0,1.0,0.05,10,0.830565920173322,9.0,2.851698373708967,10.0,1.0,0.02,0.0,-4.547346789406415,-1.6787616861986852,0.09319849840658649,False,2.7100892465552433,0.22805559119207428,1.7763568394002505e-14,
finch,uniform,1.0,1,1,,discovered,1.0,1.0,0.05,37,0.9220671213243729,1.0,1.8114921216884021,37.0,1.0,0.45,0.0,-0.5480968986794421,-0.5504905800245272,0.5819829361712204,False,-4.068068584102107,2.414237126619856,1.092246293410426e-10,
finch,uniform,1.0,1,1,,true,1.0,1.0,0.05,10,0.852500942602746,8.0,2.5398707526519804,10.0,1.0,0.0,0.0,-4.070545625132687,-1.677291925581893,0.09348541072288018,False,2.6891880016466785,0.29334786865497636,1.4210854715202004e-14,
finch,uniform,1.0,1,2,,discovered,1.0,1.0,0.05,36,0.9052818870873759,1.0,1.7523399549160406,36.0,1.0,0.15,0.0,-1.3538007248450743,-0.9873637132556482,0.3234643666047745,False,-1.2407998730887875,1.8146666599150816,2.027888967859326e-11,
finch,uniform,1.0,1,2,,true,1.0,1.0,0.05,10,0.9302110806239663,11.0,3.9681339771375903,10.0,1.0,0.15,0.0,-2.344545157906129,-1.3706967371850505,0.17046951237485908,False,2.6936763474756784,0.20415665522806953,9.9262820185686e-12,
finch,uniform,1.0,1,3,,discovered,1.0,1.0,0.05,41,0.9384686579300233,1.0,1.7850348020363027,41.0,1.0,0.17,0.0,-2.8386016711190454,-1.4611155692417186,0.1439837282114229,False,-0.07286834071752199,1.3251852523044116,3.552713678800501e-12,
finch,uniform,1.0,1,3,,true,1.0,1.0,0.05,10,0.876500736696971,9.0,2.918938019323584,10.0,1.0,0.22,0.0,-2.010392340563909,-1.2461232754039664,0.2127191410163064,False,2.631128830161841,0.34240932355629083,3.552713678800501e-15,
finch,uniform,1.0,1,4,,discovered,1.0,1.0,0.05,38,0.9270234133078716,1.0,1.8539358193048978,38.0,1.0,0.23,0.0,-1.2883931217226388,-1.0225044498250657,0.30654220764473006,False,-1.361785972475008,1.6730455196929581,2.8563817977556027e-12,
finch,uniform,1.0,1,4,,true,1.0,1.0,0.05,10,0.8968937943444714,12.0,4.99581231417052,10.0,1.0,0.29591836734693877,2.0,-1.3419398096810193,-1.0426909909475706,0.2970914317125385,False,2.665030130737993,0.19717347343624983,3.552713678800501e-14,
finch,uniform,1.0,1,5,,discovered,1.0,1.0,0.05,38,0.8844838156327407,1.0,1.964260863423909,38.0,1.0,0.17,0.0,-0.1145099596885637,-0.17202217953100896,0.863420092169377,False,-9.280371279340642,3.000974150005188,2.1058070842627785e-09,
finch,uniform,1.0,1,5,,true,1.0,1.0,0.05,10,0.6286879636681936,6.0,2.063826229799586,10.0,1.0,0.01,0.0,-5.366058922395588,-1.6232390095747327,0.10453832176352845,False,2.6802407538309216,0.35780602177160065,1.8829382497642655e-13,
finch,uniform,1.0,1,6,,discovered,1.0,1.0,0.05,48,0.938512341165793,1.0,2.0954555537520454,48.0,1.0,0.33,0.0,-0.9888782002221171,-0.910775750394776,0.36241354198797193,False,-2.246790653017967,1.6068996824207895,9.519851573713822e-11,
finch,uniform,1.0,1,6,,true,1.0,1.0,0.05,10,0.7212389673895235,9.0,2.8571611425333616,10.0,1.0,0.07,0.0,-4.142058597683106,-1.5732919265909064,0.11565123788638827,False,2.7055788761175403,0.24032823907907733,1.0658141036401503e-14,
finch,uniform,1.0,1,7,,discovered,1.0,1.0,0.05,46,0.893646221014958,1.0,1.9371628528942344,46.0,1.0,0.06,0.0,-1.9689337201822021,-1.24847674106611,0.21185652091167795,False,-0.5972464558514851,1.315898893704319,1.3784529073745944e-12,
finch,uniform,1.0,1,7,,true,1.0,1.0,0.05,10,0.7135656637054231,10.0,3.314867574838695,10.0,1.0,0.0,0.0,-3.0650863405203648,-1.1741660277873118,0.24032853051978087,False,2.6993861367835725,0.22775509761267573,1.2825296380469808e-12,
finch,uniform,1.0,1,8,,discovered,1.0,1.0,0.05,50,0.9004977103609726,1.0,2.1781379202050797,50.0,1.0,0.47,0.0,-0.24435599480122416,-0.42369330812962275,0.6717894961424282,False,-11.148700488375031,2.8959010764065796,9.619043339625932e-09,
finch,uniform,1.0,1,8,,true,1.0,1.0,0.05,10,0.7920654324333855,10.0,3.351826036873357,10.0,1.0,0.17,0.0,-1.9824554291581196,-1.0535755217006804,0.2920773010610461,False,2.657494710677132,0.2805030601789416,7.105427357601002e-15,
finch,uniform,1.0,1,9,,discovered,1.0,1.0,0.05,43,0.9393289564749155,2.0,2.4546350600025004,23.0,0.5348837209302325,0.19,0.0,-0.18592101324515498,-0.43240302055304103,0.6654485231615359,False,-2.958167458444755,1.6877232043196124,5.471179065352771e-13,
finch,uniform,1.0,1,9,,true,1.0,1.0,0.05,10,0.9553300577571281,10.0,3.3437385456614286,10.0,1.0,0.09,0.0,-2.3935785048629374,-1.4423317943780796,0.14920879490674469,False,2.6766492766329755,0.256652557328644,9.983125437429408e-13,
finch,uniform,1.0,1,10,,discovered,1.0,1.0,0.05,38,0.9225786367126844,1.0,1.8823194203092128,38.0,1.0,0.2,0.0,0.0344660623950499,0.056103143798146106,0.9552596394965025,False,-22.120477406408554,4.664086213028297,1.2102663049518014e-07,
finch,uniform,1.0,1,10,,true,1.0,1.0,0.05,10,0.7033984756745539,7.0,2.262746485600141,10.0,1.0,0.01,0.0,-5.624918030457113,-1.664356847590264,0.09604113821905967,False,2.6991305302087554,0.2922784796909853,7.105427357601002e-15,
finch,uniform,1.0,1,11,,discovered,1.0,1.0,0.05,43,0.9441965608612487,1.0,1.8590670475557476,43.0,1.0,0.18,0.0,-1.0760255569995874,-0.9136855461593384,0.3608821010142942,False,-2.5145427608562194,1.9733641230930348,6.372147254296578e-11,
finch,uniform,1.0,1,11,,true,1.0,1.0,0.05,10,0.9144625556963977,11.0,3.976159949872405,10.0,1.0,0.17,0.0,-2.0974112016949333,-1.2987424853942786,0.19403231855473946,False,2.684703277284355,0.21519436322932017,9.947598300641403e-14,
finch,uniform,1.0,1,12,,discovered,1.0,1.0,0.05,44,0.9480997900147847,1.0,1.8533277864066915,44.0,1.0,0.21,0.0,-1.6025586793771356,-1.1705778266290385,0.2417685143538567,False,-1.344478757321613,1.66756310393569,7.815970093361102e-12,
finch,uniform,1.0,1,12,,true,1.0,1.0,0.05,10,0.8669990095187153,9.0,2.8963942610003315,10.0,1.0,0.03,0.0,-2.7394978656423983,-1.64908168665829,0.09913090089791247,False,2.670161511306918,0.29633058450759564,7.027978199403151e-11,
finch,uniform,1.0,1,13,,discovered,1.0,1.0,0.05,41,0.9474168861254119,1.0,1.8753584274944928,41.0,1.0,0.63,0.0,-0.7554472997373549,-0.7845005943388755,0.43274643332880725,False,-3.8243091680966144,2.2415881422269917,6.31246166449273e-11,
finch,uniform,1.0,1,13,,true,1.0,1.0,0.05,10,0.5221698524904504,7.0,2.2472295596024794,10.0,1.0,0.0,0.0,-6.880378478792684,-1.5896251617275108,0.11191932192037715,False,2.7116166452168997,0.25635226492199154,1.0267342531733448e-12,
finch,uniform,1.0,1,14,,discovered,1.0,1.0,0.05,46,0.9260364119031592,1.0,1.9080100268849172,46.0,1.0,0.49,0.0,-0.09055172842746628,-0.13191713678184852,0.8950498338950306,False,-15.447761543654442,3.891396990162295,2.6365967187302886e-09,
finch,uniform,1.0,1,14,,true,1.0,1.0,0.05,10,0.9124099822725729,11.0,3.9681340358994017,10.0,1.0,0.24,0.0,-2.310128582267862,-1.4266649290933195,0.1536764991341343,False,2.692702248757745,0.20564066458706337,1.2800427384718205e-11,
finch,uniform,1.0,1,15,,discovered,1.0,1.0,0.05,35,0.8640077005408067,1.0,1.8255231470964433,35.0,1.0,0.1,0.0,-0.7076240215668955,-0.657554737691437,0.5108242870282089,False,-2.5433931164841246,2.041224556652239,3.852562713291263e-11,
finch,uniform,1.0,1,15,,true,1.0,1.0,0.05,10,0.5688061003934864,5.0,1.881991270590731,10.0,1.0,0.0,0.0,-6.5142986982909115,-1.6275107793648103,0.10362866111794912,False,2.6798502437658724,0.3772189768691566,1.0906830993917538e-12,
finch,uniform,1.0,1,16,,discovered,1.0,1.0,0.05,43,0.8830185463086181,1.0,2.1329257434557984,43.0,1.0,0.53,0.0,0.07264625551674297,0.18902677220974984,0.850071833843906,False,-151.94507619809283,10.36390174631261,0.0003646438716202738,
finch,uniform,1.0,1,16,,true,1.0,1.0,0.05,10,0.74657917620525,12.0,4.979323965882209,10.0,1.0,,,-1.5488719444098482,-0.8798782773839128,0.37892525362753005,False,2.6798257086580057,0.18492488845231186,7.794653811288299e-12,gof: 6 of 100 bootstrap replicates could not be fitted (allowed fraction 0.05); the p-value would be biased; 
finch,uniform,1.0,1,17,,discovered,1.0,1.0,0.05,37,0.9037228037150645,1.0,1.8873097769273917,37.0,1.0,0.17,0.0,-1.149191408265633,-0.9195275375326375,0.3578197088270533,False,-1.3472010469683702,1.620409546230812,2.3959501049830578e-11,
finch,uniform,1.0,1,17,,true,1.0,1.0,0.05,10,0.6552576295375296,9.0,2.858823228263674,10.0,1.0,0.01,0.0,-3.987146002686568,-1.4157677747441357,0.15684350753497034,False,2.7037426228545636,0.24537817051090619,2.4868995751603507e-14,
finch,uniform,1.0,1,18,,discovered,1.0,1.0,0.05,32,0.8624290741574874,1.0,1.9169357289699624,32.0,1.0,0.15,0.0,0.13841960930033936,0.3037281707748072,0.7613349940987998,False,-35.14171499266907,5.6792312989570775,4.116492391403881e-07,
finch,uniform,1.0,1,18,,true,1.0,1.0,0.05,10,0.9361218854213946,11.0,3.9887225138742157,10.0,1.0,0.13,0.0,-1.8954756489655709,-1.3999482940060797,0.16152880264282143,False,2.67456168339776,0.22541320285938102,1.7763568394002505e-14,
finch,uniform,1.0,1,19,,discovered,1.0,1.0,0.05,34,0.940585110578499,1.0,1.7893274329722393,34.0,1.0,0.23,0.0,-2.097060124432648,-1.3058442928376575,0.1916055139964714,False,-0.25168513479952687,1.393577122649591,1.0516032489249483e-12,
finch,uniform,1.0,1,19,,true,1.0,1.0,0.05,10,0.711436064904705,11.0,3.9871862268826592,10.0,1.0,0.02,0.0,-1.708584871098465,-0.8554807752692439,0.39228504286566157,False,2.6653482423795722,0.23634847476702428,1.77280412572145e-12,
finch,uniform,1.0,1,20,,discovered,1.0,1.0,0.05,56,0.9156411665075441,1.0,2.0940863161789744,56.0,1.0,0.05,0.0,-0.3591184788877908,-0.45474777633600205,0.6492907051006964,False,-7.939516994303252,2.603404167036556,2.063501369775622e-09,
finch,uniform,1.0,1,20,,true,1.0,1.0,0.05,10,0.48909164613202954,4.0,1.7307489382593575,10.0,1.0,0.0,0.0,-7.109625823849958,-1.6003375855332667,0.10952371308421535,False,2.6690915805158966,0.42550629873338014,2.3447910280083306e-12,
finch,uniform,1.0,1,21,,discovered,1.0,1.0,0.05,44,0.934359677476974,1.0,1.851385795157695,44.0,1.0,0.23,0.0,-2.1935243835468783,-1.3452758487310108,0.17853616985089282,False,-0.5446004245250644,1.4090855168032028,4.078515303262975e-12,
finch,uniform,1.0,1,21,,true,1.0,1.0,0.05,10,0.8602125683126562,12.0,4.909436946277013,10.0,1.0,0.020202020202020204,1.0,-3.617091587609928,-1.7394741806690255,0.08195138994588719,False,2.7270663617269912,0.1221871416819236,2.934363863005274e-10,
finch,uniform,1.0,1,22,,discovered,1.0,1.0,0.05,45,0.881833676852531,1.0,1.7765596383330509,45.0,1.0,0.07,0.0,-1.4239439771070277,-0.9615635931268258,0.33626886685122426,False,-1.5209416556535347,1.8542360820006552,3.979039320256561e-12,
finch,uniform,1.0,1,22,,true,1.0,1.0,0.05,10,0.7663988059455531,9.0,2.843489369621835,10.0,1.0,0.02,0.0,-5.016406790128626,-1.6621189573905297,0.09648892522298583,False,2.7149150602546737,0.2154593870133172,1.4210854715202004e-14,
finch,uniform,1.0,1,23,,discovered,1.0,1.0,0.05,48,0.9395216437972466,1.0,1.9371752432706226,48.0,1.0,0.74,0.0,-0.938673976701154,-0.875732549276256,0.38117544607242926,False,-2.999215697739949,1.9671884192346585,1.2618244227269315e-09,
finch,uniform,1.0,1,23,,true,1.0,1.0,0.05,10,0.838561063623894,9.0,2.9353456493741206,10.0,1.0,0.41,0.0,-1.6140532725408923,-1.12263330004993,0.26159326654045023,False,2.5933887877307074,0.37736867652873873,2.8457236567192012e-12,
finch,uniform,1.0,1,24,,discovered,1.0,1.0,0.05,42,0.8806561230357643,1.0,1.8431020213618388,42.0,1.0,0.01,0.0,-0.7764395931177748,-0.6437924619152509,0.5197100225413727,False,-2.688791133545225,2.0459822164495023,4.1254111238231417e-10,
finch,uniform,1.0,1,24,,true,1.0,1.0,0.05,10,0.7998256845476788,9.0,2.850837153326203,10.0,1.0,0.02,0.0,-4.584004185884647,-1.6880613390681058,0.09139945484537268,False,2.7105696287153034,0.22703570522102887,1.2434497875801753e-13,
finch,uniform,1.0,1,25,,discovered,1.0,1.0,0.05,43,0.9530047056670325,1.0,1.785786094197948,43.0,1.0,0.04,0.0,-2.282229107237658,-1.348025683775233,0.17765012199243102,False,-0.6111385635121496,1.536722184904606,1.2931877790833823e-12,
finch,uniform,1.0,1,25,,true,1.0,1.0,0.05,10,0.9023654005118883,9.0,2.9021625458375575,10.0,1.0,0.01,0.0,-2.5629868849256603,-1.303644403451388,0.19235485356334303,False,2.6628271116204902,0.3057181632536927,3.3573144264664734e-12,
finch,uniform,1.0,1,26,,discovered,1.0,1.0,0.05,38,0.9540537450340489,2.0,1.9706035775530366,26.0,0.6842105263157895,0.74,0.0,-1.0325558451415575,-0.9183638253368805,0.35842842274427344,False,0.026391674202945886,1.403842102199819,7.290168468898628e-12,
finch,uniform,1.0,1,26,,true,1.0,1.0,0.05,10,0.7711952853932339,10.0,3.2931772965601613,10.0,1.0,0.03,0.0,-4.096615309299889,-1.6480159379981094,0.09934940066177551,False,2.715458587220723,0.19559147800203056,4.618527782440651e-14,
finch,uniform,1.0,1,27,,discovered,1.0,1.0,0.05,38,0.9309708708618318,1.0,1.714702218075126,38.0,1.0,0.13,0.0,-2.5056445976582893,-1.4148846970113251,0.15710230550849644,False,-0.22660325878801593,1.5237712634701952,1.2931877790833823e-12,
finch,uniform,1.0,1,27,,true,1.0,1.0,0.05,10,0.8654454109568471,12.0,4.9421180426403835,10.0,1.0,0.030303030303030304,1.0,-2.5676325009593812,-1.3622462125065868,0.17312019609305274,False,2.7136991861572817,0.14604972856372006,1.2363443602225743e-12,
finch,uniform,1.0,1,28,,discovered,1.0,1.0,0.05,45,0.9344470454871422,1.0,1.8206792746792397,45.0,1.0,0.3,0.0,-1.2209118077409662,-0.9315393989876467,0.351574614167927,False,-2.1056059354163152,1.9357334283658916,4.334737013778067e-10,
finch,uniform,1.0,1,28,,true,1.0,1.0,0.05,10,0.9156398937586705,9.0,2.9407601125700293,10.0,1.0,0.64,0.0,-1.5791899604035815,-1.1684858136770455,0.24261085827782758,False,2.5880938120303543,0.38038257543009035,3.410605131648481e-13,
finch,uniform,1.0,1,29,,discovered,1.0,1.0,0.05,34,0.9269923285322245,1.0,1.677921073134604,34.0,1.0,0.27,0.0,-2.441052945740297,-1.3730711830754263,0.16973021855397297,False,-0.08974035680208711,1.5472529316963344,4.277467269275803e-12,
finch,uniform,1.0,1,29,,true,1.0,1.0,0.05,10,0.6902128527398855,12.0,4.8648533480166005,10.0,1.0,0.0,1.0,-6.117407635956387,-1.8655271477208673,0.06210755056176886,False,2.736410129038998,0.0885637920323552,1.4210854715202004e-14,
finch,uniform,1.0,2,0,,discovered,1.0,1.0,0.05,62,0.8440733673788386,1.0,2.6353450309369086,62.0,1.0,0.38,0.0,-0.6332565633584442,-0.7131007152258307,0.4757834369601013,False,-2.203336012391734,1.2356520099016548,3.780087354243733e-12,
finch,uniform,1.0,2,0,,true,1.0,1.0,0.05,10,0.804446561651526,8.0,2.530320797495649,10.0,1.0,0.01,0.0,-4.50131501743503,-1.6456834885144611,0.09982894018714834,False,2.697380764835484,0.27788939952587033,2.9416469260468148e-12,
finch,uniform,1.0,2,1,,discovered,1.0,1.0,0.05,44,0.7227716524173464,1.0,2.681439069959846,44.0,1.0,0.05,0.0,0.5297222428959847,2.5744844113117455,0.010038961026241544,False,-779501.9309917075,606.8784139662648,0.0003576016697479645,
finch,uniform,1.0,2,1,,true,1.0,1.0,0.05,10,0.8504742296538458,9.0,2.859585168090656,10.0,1.0,0.01,0.0,-4.15051147589255,-1.6822554015813909,0.09251932524428162,False,2.7048495080345933,0.23990634962843443,1.7763568394002505e-14,
finch,uniform,1.0,2,2,,discovered,1.0,1.0,0.05,59,0.8505733452981733,1.0,2.61978185371971,59.0,1.0,0.59,0.0,-0.610412724268913,-0.7101654096310224,0.47760156828877065,False,-2.1695642698724154,1.2361036936642205,1.6832757410156773e-11,
finch,uniform,1.0,2,2,,true,1.0,1.0,0.05,10,0.7985317980289257,8.0,2.5290232664345105,10.0,1.0,0.0,0.0,-4.606633572569617,-1.6798519146893545,0.09298613146177166,False,2.698703538604932,0.27426683229913457,8.519407401763601e-12,
finch,uniform,1.0,2,3,,discovered,1.0,1.0,0.05,59,0.8797590736466507,1.0,2.33731791051585,59.0,1.0,0.64,0.0,-0.2947812630000435,-0.49044116002962834,0.6238217568320397,False,-7.800757508191964,2.3029975912240355,1.6051870943556423e-09,
finch,uniform,1.0,2,3,,true,1.0,1.0,0.05,10,0.9316102951035251,12.0,4.974457293116692,10.0,1.0,0.26262626262626265,1.0,-1.7354446418264453,-1.3182253075672483,0.18742823604843584,False,2.6888548611582355,0.17584502057921636,6.128431095930864e-12,
finch,uniform,1.0,2,4,,discovered,1.0,1.0,0.05,49,0.8957839477550494,1.0,2.227079238728794,49.0,1.0,0.41,0.0,-1.5278026413656507,-1.1450341513905287,0.2521950106967391,False,-0.6798846777204782,1.0824357085060314,9.450218385609332e-12,
finch,uniform,1.0,2,4,,true,1.0,1.0,0.05,10,0.8478947454700143,11.0,4.027169600807522,10.0,1.0,0.06060606060606061,1.0,-1.0794459456303263,-0.7670526629803778,0.4430502049264651,False,2.598914188496094,0.2881901149897053,1.1368683772161603e-13,
finch,uniform,1.0,2,5,,discovered,1.0,1.0,0.05,32,0.8729837770978653,1.0,1.740466829957568,32.0,1.0,0.04,0.0,-2.9355559311721158,-1.4093943754138194,0.1587185862863747,False,0.3388261621729459,1.208729062138534,3.538502824085299e-12,
finch,uniform,1.0,2,5,,true,1.0,1.0,0.05,10,0.7304928388569781,10.0,3.2792505101919702,10.0,1.0,0.0,0.0,-4.855860084162549,-1.6668461252851177,0.09554500582499936,False,2.722222544655436,0.17747075238319263,4.383338136904058e-11,
finch,uniform,1.0,2,6,,discovered,1.0,1.0,0.05,34,0.9164349080816995,1.0,1.7860525772262017,34.0,1.0,0.17,0.0,-0.8401547668647005,-0.7593888178711522,0.44762000065984053,False,-2.357161418414627,2.066573092273905,3.250022473366698e-11,
finch,uniform,1.0,2,6,,true,1.0,1.0,0.05,10,0.9186388500640971,10.0,3.33977959669723,10.0,1.0,0.05,0.0,-2.422292649246122,-1.3305846193932176,0.18332572611250986,False,2.6784718019968796,0.2553595028374939,1.7763568394002505e-13,
finch,uniform,1.0,2,7,,discovered,1.0,1.0,0.05,33,0.8346848100279187,1.0,1.88026724981862,33.0,1.0,0.01,0.0,0.3058946722900716,0.7486806434175863,0.45404971310223996,False,-225.966617158071,14.432810386416744,0.0002262679204534379,
finch,uniform,1.0,2,7,,true,1.0,1.0,0.05,10,0.6807959971178006,9.0,2.8466841065013457,10.0,1.0,0.02,0.0,-4.71211707104097,-1.5953754623245668,0.11062829976523857,False,2.712600642825588,0.22355640491492063,2.9345414986892138e-12,
finch,uniform,1.0,2,8,,discovered,1.0,1.0,0.05,36,0.9276251167428705,1.0,1.830295699414546,36.0,1.0,0.11,0.0,-2.9862972611543057,-1.5125865212963763,0.13038472004588356,False,0.20441761349273574,1.1234865288529818,3.126388037344441e-12,
finch,uniform,1.0,2,8,,true,1.0,1.0,0.05,10,0.8621992114487226,11.0,3.9480401445090223,10.0,1.0,0.24,0.0,-2.884264365411606,-1.5193627425299525,0.1286712146778087,False,2.7079519683810407,0.1845144183595529,1.2427392448444152e-11,
finch,uniform,1.0,2,9,,discovered,1.0,1.0,0.05,40,0.8874966549989056,1.0,1.9718113130405734,40.0,1.0,0.22,0.0,-0.6781243115605972,-0.7425961553393104,0.45772621689968285,False,-2.9859278304647296,1.91741389081059,4.007461029686965e-12,
finch,uniform,1.0,2,9,,true,1.0,1.0,0.05,10,0.6768200342185435,9.0,2.8595530684480295,10.0,1.0,0.0,0.0,-3.9657595707599778,-1.4165161158904944,0.1566244490786152,False,2.7033075848683983,0.24606692115948453,1.7763568394002505e-14,
finch,uniform,1.0,2,10,,discovered,1.0,1.0,0.05,46,0.8784467927984028,1.0,2.18618807043599,46.0,1.0,0.33,0.0,0.10354801161223115,0.27934126425199346,0.779982941818936,False,-71250.75534287863,218.16729181580905,1.439070183550939e-05,
finch,uniform,1.0,2,10,,true,1.0,1.0,0.05,10,0.8196746609959654,11.0,4.075177146329907,10.0,1.0,0.08080808080808081,1.0,-0.5625021030278416,-0.5710205944234714,0.5679856827525719,False,2.4423169029890444,0.37370640213404566,2.5934809855243657e-13,
finch,uniform,1.0,2,11,,discovered,1.0,1.0,0.05,46,0.8532066086087418,1.0,2.3309204958286815,46.0,1.0,0.2,0.0,0.3941733990948675,1.1161911057262277,0.26434034085733615,False,-636840.9888399966,616.062935074407,0.0002595725582068553,
finch,uniform,1.0,2,11,,true,1.0,1.0,0.05,10,0.7718064402572893,10.0,3.3319754732942224,10.0,1.0,0.07,0.0,-2.592237977140668,-1.4154881244275213,0.156925427878786,False,2.6852058464812165,0.24737405401271284,1.972111363102158e-11,
finch,uniform,1.0,2,12,,discovered,1.0,1.0,0.05,47,0.9329444573674931,1.0,2.131003093681097,47.0,1.0,0.37,0.0,-0.868469428189842,-0.8394355011309117,0.40122496908491545,False,-2.529887908164703,1.636041479715532,3.694822225952521e-13,
